,Customer_ID,Name,Age,Gender,Email,Phone,Salary,Purchase_History,Signup_Date,Membership_Level,Feedback
8750,3886,Charlie,35.0,Male,user2666@gmail.com,+234803549532,30000.0,15,2038-12-16,Bronze,Excellent
8753,9381,Frank,35.0,Female,user1417@gmail.com,+234806243404,50000.0,2,2038-12-19,Bronze,Average
8755,1755,Hannah,30.0,Female,user224@gmail.com,+234803335511,1000000.0,11,2038-12-21,Platinum,Excellent
8756,5931,Alice,22.0,Female,user2536@gmail.com,+234808207726,30000.0,7,2038-12-22,Silver,Bad
8771,8942,Grace,30.0,Female,user4052@gmail.com,+234803458032,100000.0,19,2039-01-06,Bronze,Average
8806,7364,Frank,18.0,Male,user3605@gmail.com,+234807170361,404993.47896967723,18,2039-02-10,VIP,Excellent
8817,4724,Grace,25.0,Female,user2405@gmail.com,+234809324843,30000.0,4,2039-02-21,Platinum,Poor
8818,3722,Charlie,25.0,Female,user2120@gmail.com,+234807744698,1000000.0,14,2039-02-22,Bronze,Good
8820,3550,Hannah,25.0,Female,user2855@gmail.com,+234804005481,100000.0,19,2039-02-24,Gold,Good
8830,2384,Bob,30.0,Female,user1205@gmail.com,+234805869995,1000000.0,3,2039-03-06,VIP,Bad
8837,7026,David,25.0,Female,user3066@gmail.com,+234809810907,50000.0,0,2039-03-13,Bronze,Excellent
8839,9664,Bob,22.0,Male,user51@gmail.com,+234809205567,404993.47896967723,10,2039-03-15,VIP,Bad
8842,1493,Hannah,35.0,Male,user35@gmail.com,+234807859357,150000.0,1,2039-03-18,Silver,Average
8857,4659,Eve,18.0,Male,user3648@gmail.com,+234801838805,70000.0,1,2039-04-02,Platinum,Average
8859,1760,Bob,22.0,Female,user3838@gmail.com,+234802262535,70000.0,13,2039-04-04,Gold,Average
8864,4675,Grace,60.0,Female,user4259@gmail.com,+234803433993,30000.0,12,2039-04-09,Gold,Poor
8869,2830,Bob,30.0,Male,user3553@gmail.com,+234805783870,404993.47896967723,16,2039-04-14,Bronze,Bad
8873,4092,Alice,30.0,Female,user2951@gmail.com,+234802888652,50000.0,14,2039-04-18,Silver,Bad
8883,2377,Charlie,18.0,Male,user2790@gmail.com,+234804440578,1000000.0,9,2039-04-28,Gold,Bad
8888,5414,Eve,30.0,Female,user3113@gmail.com,+234801143105,30000.0,7,2039-05-03,Gold,Average
8892,4937,Alice,30.0,Female,user4996@gmail.com,+234802638521,404993.47896967723,5,2039-05-07,Gold,Excellent
8893,4963,Grace,40.0,Female,user3660@gmail.com,+234805151747,150000.0,16,2039-05-08,Gold,Good
8904,9265,David,35.0,Male,user1400@gmail.com,+234802476163,100000.0,16,2039-05-19,VIP,Poor
8905,2359,Hannah,30.0,Male,user737@gmail.com,Invalid,100000.0,18,2039-05-20,Silver,Excellent
8909,8933,Eve,60.0,Female,user3810@gmail.com,+234801504666,70000.0,0,2039-05-24,VIP,Bad
8912,1770,Eve,22.0,Male,user2833@gmail.com,+234805567107,70000.0,14,2039-05-27,VIP,Excellent
8913,2843,Bob,30.0,Female,user950@gmail.com,+234808408405,50000.0,15,2039-05-28,Gold,Poor
8915,2660,Charlie,30.0,Female,user599@gmail.com,+234809468027,70000.0,2,2039-05-30,Platinum,Average
8917,8102,Grace,25.0,Female,user4167@gmail.com,+234808950216,100000.0,17,2039-06-01,Gold,Good
8919,4818,Bob,60.0,Male,user1911@gmail.com,Invalid,70000.0,18,2039-06-03,Bronze,Excellent
8922,8512,Hannah,30.0,Female,user2089@gmail.com,+234806804065,150000.0,13,2039-06-06,VIP,Good
8930,3865,Grace,30.0,Female,user582@gmail.com,+234803912936,70000.0,16,2039-06-14,Platinum,Good
8932,7185,Charlie,30.0,Male,user2698@gmail.com,+234806814486,404993.47896967723,11,2039-06-16,Gold,Good
8935,1277,Grace,60.0,Female,user4919@gmail.com,+234805505417,1000000.0,5,2039-06-19,Silver,Poor
8937,5262,Charlie,18.0,Female,user1091@gmail.com,+234804890144,100000.0,6,2039-06-21,VIP,Excellent
8939,9594,Charlie,60.0,Male,user3075@gmail.com,+234804042688,30000.0,13,2039-06-23,Silver,Poor
8941,7255,Charlie,22.0,Female,user3175@gmail.com,+234804713767,50000.0,16,2039-06-25,Silver,Good
8947,2437,Hannah,50.0,Female,user1723@gmail.com,+234801530167,150000.0,12,2039-07-01,VIP,Good
8950,6731,Frank,22.0,Male,user4896@gmail.com,+234803607498,70000.0,14,2039-07-04,Bronze,Excellent
8951,4378,Bob,30.0,Female,user1488@gmail.com,+234808512896,100000.0,13,2039-07-05,Bronze,Excellent
8954,7401,Frank,50.0,Male,user809@gmail.com,Invalid,30000.0,18,2039-07-08,Bronze,Poor
8958,9533,David,50.0,Male,user3369@gmail.com,+234801959074,70000.0,10,2039-07-12,Bronze,Average
8960,1264,Alice,40.0,Female,user2097@gmail.com,Invalid,404993.47896967723,12,2039-07-14,Bronze,Bad
8961,2434,Alice,30.0,Male,user2326@gmail.com,+234809982593,100000.0,18,2039-07-15,Gold,Average
8965,6692,Grace,25.0,Male,user4914@gmail.com,+234803719102,30000.0,17,2039-07-19,Gold,Excellent
8968,7461,Charlie,30.0,Male,user259@gmail.com,+234809793820,50000.0,17,2039-07-22,Platinum,Average
8970,6497,David,30.0,Male,user4598@gmail.com,+234803504714,70000.0,2,2039-07-24,Silver,Average
8978,1634,Frank,60.0,Male,user1367@gmail.com,+234806591348,150000.0,9,2039-08-01,Silver,Good
8980,5677,Charlie,18.0,Male,user608@gmail.com,+234807639400,30000.0,5,2039-08-03,Bronze,Poor
8984,2249,Bob,25.0,Female,user596@gmail.com,+234806573433,30000.0,8,2039-08-07,Silver,Poor
8999,2031,Grace,30.0,Female,user2540@gmail.com,+234809420349,70000.0,3,2039-08-22,Platinum,Excellent
9003,8862,Bob,35.0,Male,user3388@gmail.com,+234802882319,1000000.0,15,2039-08-26,Platinum,Good
9014,8972,David,40.0,Female,user2194@gmail.com,+234805547405,1000000.0,10,2039-09-06,Platinum,Excellent
9015,2233,David,60.0,Male,user1138@gmail.com,+234807140905,50000.0,13,2039-09-07,Bronze,Excellent
9016,3800,Eve,60.0,Female,user77@gmail.com,+234806770378,100000.0,4,2039-09-08,Gold,Good
9030,2471,Bob,30.0,Female,user1674@gmail.com,Invalid,150000.0,2,2039-09-22,VIP,Poor
9035,8991,Grace,60.0,Female,user2023@gmail.com,+234808491392,150000.0,16,2039-09-27,Gold,Poor
9036,9592,Grace,25.0,Male,user3042@gmail.com,+234802777313,150000.0,7,2039-09-28,Gold,Good
9037,6935,Hannah,30.0,Female,user4153@gmail.com,+234808102916,404993.47896967723,5,2039-09-29,Platinum,Poor
9040,3770,Hannah,25.0,Male,user4970@gmail.com,Invalid,100000.0,1,2039-10-02,Bronze,Excellent
9044,1569,David,60.0,Male,user1459@gmail.com,+234807621090,404993.47896967723,12,2039-10-06,VIP,Excellent
9048,5460,Alice,22.0,Female,user4044@gmail.com,+234803707093,30000.0,13,2039-10-10,Bronze,Good
9049,1270,Charlie,30.0,Male,user826@gmail.com,+234807828112,100000.0,11,2039-10-11,Platinum,Bad
9052,7680,Grace,22.0,Female,user2004@gmail.com,+234808131924,50000.0,14,2039-10-14,Gold,Bad
9054,9250,Grace,35.0,Male,user1461@gmail.com,Invalid,50000.0,12,2039-10-16,Silver,Poor
9055,6370,Hannah,30.0,Male,user629@gmail.com,+234806667149,100000.0,18,2039-10-17,Silver,Good
9058,9910,Eve,25.0,Male,user2812@gmail.com,Invalid,70000.0,8,2039-10-20,Bronze,Good
9062,3303,Charlie,35.0,Male,user85@gmail.com,+234803035500,70000.0,1,2039-10-24,VIP,Good
9063,5861,Bob,40.0,Female,user3961@gmail.com,+234803674407,150000.0,15,2039-10-25,VIP,Bad
9066,8236,Charlie,22.0,Female,user937@gmail.com,+234805668393,150000.0,0,2039-10-28,Platinum,Average
9072,9177,Grace,22.0,Female,user2579@gmail.com,Invalid,50000.0,12,2039-11-03,Gold,Poor
9074,8351,David,30.0,Male,user1211@gmail.com,+234803954633,404993.47896967723,5,2039-11-05,Bronze,Bad
9076,3956,David,30.0,Male,user10@gmail.com,Invalid,50000.0,8,2039-11-07,Platinum,Poor
9079,7436,Bob,40.0,Female,user2692@gmail.com,Invalid,404993.47896967723,17,2039-11-10,Platinum,Good
9080,9676,David,30.0,Male,user1618@gmail.com,+234809032913,50000.0,12,2039-11-11,VIP,Bad
9082,9994,Charlie,25.0,Male,user3778@gmail.com,+234801705220,404993.47896967723,9,2039-11-13,Bronze,Bad
9085,4483,Frank,30.0,Male,user322@gmail.com,+234809008352,150000.0,16,2039-11-16,Gold,Good
9086,8675,Hannah,40.0,Female,user2909@gmail.com,Invalid,70000.0,1,2039-11-17,Silver,Bad
9087,2757,David,40.0,Female,user1057@gmail.com,+234807753986,50000.0,10,2039-11-18,Gold,Bad
9093,7711,Eve,30.0,Male,user3365@gmail.com,+234808474294,70000.0,5,2039-11-24,Silver,Poor
9095,5747,Alice,22.0,Male,user1262@gmail.com,Invalid,1000000.0,18,2039-11-26,VIP,Good
9097,5681,David,40.0,Female,user1551@gmail.com,+234806121191,150000.0,5,2039-11-28,Silver,Average
9101,8494,Eve,30.0,Male,user309@gmail.com,+234806281708,30000.0,13,2039-12-02,Platinum,Poor
9103,4705,Hannah,35.0,Female,user1284@gmail.com,+234803739212,404993.47896967723,2,2039-12-04,VIP,Good
9104,5038,Grace,30.0,Female,user4397@gmail.com,+234806222158,30000.0,15,2039-12-05,Silver,Poor
9105,1713,Charlie,25.0,Male,user13@gmail.com,+234807099580,404993.47896967723,14,2039-12-06,Silver,Poor
9109,9521,Alice,25.0,Male,user1552@gmail.com,+234806580946,150000.0,8,2039-12-10,Silver,Bad
9112,1784,David,35.0,Male,user1876@gmail.com,+234806171762,100000.0,12,2039-12-13,Bronze,Good
9116,8127,Bob,22.0,Female,user798@gmail.com,+234806452472,100000.0,7,2039-12-17,Bronze,Poor
9124,9953,Eve,35.0,Male,user4530@gmail.com,+234802467005,100000.0,0,2039-12-25,Bronze,Bad
9127,8252,Frank,40.0,Male,user4506@gmail.com,+234808472032,1000000.0,4,2039-12-28,Bronze,Average
9132,1036,Frank,30.0,Male,user3405@gmail.com,+234801882343,70000.0,7,2040-01-02,Bronze,Excellent
9133,2787,Alice,30.0,Male,user2120@gmail.com,+234803009505,1000000.0,2,2040-01-03,Bronze,Excellent
9135,9060,David,35.0,Male,user3774@gmail.com,Invalid,30000.0,7,2040-01-05,VIP,Bad
9139,9328,Bob,30.0,Male,user3154@gmail.com,+234801591636,100000.0,9,2040-01-09,Platinum,Good
9141,6759,Eve,22.0,Male,user2127@gmail.com,+234802432281,30000.0,17,2040-01-11,VIP,Excellent
9144,1661,Charlie,30.0,Male,user483@gmail.com,+234808035302,70000.0,13,2040-01-14,Silver,Excellent
9148,1414,Alice,30.0,Male,user813@gmail.com,+234805820767,30000.0,11,2040-01-18,Gold,Good
9149,7850,Hannah,22.0,Female,user1143@gmail.com,+234803406845,50000.0,6,2040-01-19,Platinum,Excellent
9153,3169,Bob,40.0,Female,user612@gmail.com,+234805273261,150000.0,16,2040-01-23,Silver,Good
9158,1574,Bob,30.0,Male,user519@gmail.com,Invalid,50000.0,13,2040-01-28,Silver,Good
9161,5477,Eve,30.0,Male,user2229@gmail.com,+234801097266,1000000.0,10,2040-01-31,Gold,Poor
9163,3980,Grace,60.0,Female,user3128@gmail.com,+234809118774,70000.0,6,2040-02-02,Gold,Good
9166,9084,Grace,30.0,Female,user1510@gmail.com,+234809198933,100000.0,19,2040-02-05,Gold,Poor
9167,1039,Alice,50.0,Female,user1826@gmail.com,+234805793448,1000000.0,13,2040-02-06,Silver,Average
9178,3511,Grace,30.0,Male,user1610@gmail.com,+234807375654,1000000.0,17,2040-02-17,Silver,Excellent
9187,2421,David,30.0,Female,user222@gmail.com,+234808533957,150000.0,6,2040-02-26,Silver,Good
9191,3962,Alice,35.0,Female,user135@gmail.com,+234802245374,1000000.0,15,2040-03-01,Silver,Poor
9197,5952,Grace,22.0,Male,user2325@gmail.com,+234803202754,1000000.0,0,2040-03-07,Platinum,Average
9198,6880,Bob,30.0,Female,user3591@gmail.com,+234806658664,150000.0,0,2040-03-08,VIP,Poor
9199,6592,Grace,60.0,Female,user2074@gmail.com,+234805928003,1000000.0,11,2040-03-09,Gold,Average
9202,7277,Frank,30.0,Female,user3560@gmail.com,+234803278772,30000.0,9,2040-03-12,VIP,Excellent
9204,1347,Grace,50.0,Male,user268@gmail.com,+234802769798,30000.0,19,2040-03-14,Bronze,Poor
9208,9774,Charlie,50.0,Female,user4522@gmail.com,+234806660044,70000.0,5,2040-03-18,Gold,Excellent
9210,6696,Grace,30.0,Male,user1034@gmail.com,+234807385848,30000.0,11,2040-03-20,Bronze,Average
9214,7609,Alice,22.0,Male,user3149@gmail.com,+234802624029,50000.0,0,2040-03-24,Platinum,Bad
9218,3577,Hannah,25.0,Female,user2229@gmail.com,Invalid,50000.0,5,2040-03-28,Platinum,Average
9220,2068,Charlie,30.0,Female,user1318@gmail.com,+234809996545,50000.0,1,2040-03-30,VIP,Poor
9226,4093,Hannah,40.0,Male,user2387@gmail.com,+234805037675,50000.0,19,2040-04-05,Gold,Poor
9234,9471,David,50.0,Male,user4423@gmail.com,+234801679731,150000.0,18,2040-04-13,VIP,Poor
9235,2618,David,50.0,Female,user4421@gmail.com,+234802505619,50000.0,0,2040-04-14,Silver,Average
9236,9562,Eve,18.0,Male,user3194@gmail.com,+234804546697,50000.0,9,2040-04-15,Bronze,Bad
9250,9691,Frank,30.0,Female,user3967@gmail.com,+234809737725,100000.0,14,2040-04-29,Silver,Excellent
9251,8813,Charlie,30.0,Female,user273@gmail.com,+234805848685,100000.0,2,2040-04-30,Platinum,Bad
9255,7635,Frank,22.0,Female,user4483@gmail.com,+234802086150,1000000.0,13,2040-05-04,VIP,Excellent
9259,3347,David,30.0,Male,user4182@gmail.com,+234805632564,150000.0,9,2040-05-08,Gold,Excellent
9261,5923,Grace,25.0,Male,user1696@gmail.com,+234808697705,30000.0,19,2040-05-10,Bronze,Poor
9262,3649,Grace,50.0,Male,user790@gmail.com,+234802664115,100000.0,8,2040-05-11,Silver,Average
9264,4279,Hannah,22.0,Male,user1571@gmail.com,+234805753955,150000.0,15,2040-05-13,Silver,Excellent
9273,1634,Alice,30.0,Female,user3178@gmail.com,+234801453976,100000.0,9,2040-05-22,Platinum,Good
9277,4231,Bob,25.0,Female,user2861@gmail.com,+234808594757,100000.0,12,2040-05-26,VIP,Poor
9279,4838,David,30.0,Male,user1522@gmail.com,+234807025722,30000.0,1,2040-05-28,Gold,Excellent
9282,7103,Eve,60.0,Male,user3348@gmail.com,+234803316086,150000.0,13,2040-05-31,VIP,Average
9289,6914,Hannah,50.0,Male,user2079@gmail.com,+234802601410,1000000.0,14,2040-06-07,Platinum,Good
9290,2780,Bob,40.0,Female,user4666@gmail.com,+234805155762,50000.0,3,2040-06-08,Bronze,Good
9291,4688,Charlie,40.0,Female,user4662@gmail.com,Invalid,404993.47896967723,2,2040-06-09,VIP,Excellent
9296,1081,Bob,35.0,Male,user1711@gmail.com,+234806420264,70000.0,4,2040-06-14,VIP,Poor
9297,7278,Grace,18.0,Female,user2816@gmail.com,+234809988726,150000.0,12,2040-06-15,VIP,Good
9301,2480,Alice,40.0,Female,user1648@gmail.com,+234805090283,70000.0,17,2040-06-19,Gold,Excellent
9304,5183,Bob,50.0,Male,user3612@gmail.com,+234808302067,150000.0,18,2040-06-22,Platinum,Excellent
9307,5310,Eve,30.0,Female,user1532@gmail.com,+234808200620,50000.0,2,2040-06-25,Bronze,Good
9311,6813,Alice,50.0,Male,user2500@gmail.com,+234803906834,30000.0,7,2040-06-29,Silver,Bad
9312,4853,Bob,35.0,Male,user2285@gmail.com,+234803029201,30000.0,13,2040-06-30,VIP,Poor
9315,9422,Hannah,30.0,Male,user685@gmail.com,+234808585586,1000000.0,3,2040-07-03,Gold,Poor
9317,5250,Frank,35.0,Female,user2879@gmail.com,+234808937270,70000.0,17,2040-07-05,Platinum,Average
9318,7991,Grace,22.0,Female,user4483@gmail.com,+234801228208,1000000.0,8,2040-07-06,Silver,Bad
9321,3347,Hannah,60.0,Male,user1572@gmail.com,+234808713043,50000.0,17,2040-07-09,VIP,Bad
9333,3036,David,40.0,Male,user243@gmail.com,+234805525593,1000000.0,15,2040-07-21,VIP,Poor
9337,4067,Bob,30.0,Male,user1219@gmail.com,+234809329992,404993.47896967723,9,2040-07-25,Bronze,Excellent
9343,6988,Charlie,18.0,Female,user989@gmail.com,+234804293818,70000.0,8,2040-07-31,Gold,Good
9346,2485,Charlie,40.0,Male,user3789@gmail.com,+234803184697,30000.0,14,2040-08-03,Platinum,Average
9357,5075,Alice,25.0,Female,user2948@gmail.com,+234803729745,100000.0,11,2040-08-14,Silver,Poor
9362,4017,Charlie,30.0,Male,user27@gmail.com,+234807085474,30000.0,12,2040-08-19,Silver,Good
9369,4196,David,30.0,Female,user1569@gmail.com,+234802680186,30000.0,11,2040-08-26,Silver,Excellent
9370,9532,Alice,30.0,Female,user3398@gmail.com,+234808058520,30000.0,16,2040-08-27,Platinum,Good
9372,5746,Alice,22.0,Male,user4176@gmail.com,+234801697979,150000.0,2,2040-08-29,VIP,Average
9373,3999,Bob,60.0,Female,user1389@gmail.com,+234808582302,404993.47896967723,10,2040-08-30,Platinum,Average
9374,2193,Grace,60.0,Female,user3421@gmail.com,+234808433045,30000.0,17,2040-08-31,Gold,Poor
9377,3428,David,22.0,Male,user1259@gmail.com,Invalid,1000000.0,4,2040-09-03,Gold,Average
9378,7200,Eve,35.0,Male,user3435@gmail.com,+234802138112,70000.0,15,2040-09-04,Silver,Poor
9382,1573,Frank,30.0,Female,user3674@gmail.com,+234802468186,404993.47896967723,3,2040-09-08,Bronze,Good
9415,5329,Hannah,60.0,Female,user524@gmail.com,+234807876820,1000000.0,6,2040-10-11,VIP,Bad
9417,9218,Frank,30.0,Male,user2990@gmail.com,+234805843004,150000.0,10,2040-10-13,Bronze,Average
9418,1092,Bob,30.0,Female,user4346@gmail.com,+234803520648,30000.0,1,2040-10-14,Bronze,Good
9422,6688,Charlie,30.0,Male,user2921@gmail.com,+234809084247,1000000.0,12,2040-10-18,Gold,Poor
9423,8018,Eve,30.0,Male,user2196@gmail.com,+234804704036,404993.47896967723,15,2040-10-19,Gold,Average
9424,8210,Bob,30.0,Male,user4647@gmail.com,+234804193801,404993.47896967723,3,2040-10-20,Gold,Bad
9425,4956,Grace,30.0,Male,user2622@gmail.com,+234805452788,150000.0,5,2040-10-21,Gold,Poor
9434,8874,Eve,50.0,Female,user4485@gmail.com,+234804826157,70000.0,3,2040-10-30,Silver,Good
9438,3259,Bob,30.0,Male,user4393@gmail.com,+234805724869,150000.0,0,2040-11-03,VIP,Good
9442,2502,Charlie,30.0,Male,user3983@gmail.com,+234802606771,50000.0,3,2040-11-07,VIP,Bad
9456,4116,Alice,22.0,Male,user3090@gmail.com,+234808023756,50000.0,8,2040-11-21,Platinum,Good
9460,8232,Charlie,18.0,Male,user260@gmail.com,Invalid,30000.0,10,2040-11-25,Gold,Excellent
9461,6614,Alice,50.0,Female,user55@gmail.com,Invalid,50000.0,11,2040-11-26,Platinum,Excellent
9468,5791,David,50.0,Male,user3369@gmail.com,+234805350166,150000.0,16,2040-12-03,Platinum,Excellent
9470,9851,Grace,22.0,Male,user363@gmail.com,Invalid,100000.0,2,2040-12-05,Silver,Average
9475,9125,Charlie,50.0,Female,user3445@gmail.com,+234805218240,404993.47896967723,0,2040-12-10,Gold,Good
9476,6703,Grace,40.0,Female,user4909@gmail.com,+234801469821,404993.47896967723,9,2040-12-11,Bronze,Poor
9478,7644,Eve,30.0,Female,user1077@gmail.com,Invalid,50000.0,13,2040-12-13,Gold,Poor
9479,8420,Bob,30.0,Female,user4359@gmail.com,+234809761811,404993.47896967723,19,2040-12-14,Platinum,Poor
9480,5155,Hannah,25.0,Male,user4360@gmail.com,+234805870430,404993.47896967723,14,2040-12-15,Silver,Poor
9482,3611,Hannah,40.0,Male,user341@gmail.com,+234802225339,30000.0,7,2040-12-17,VIP,Excellent
9484,3593,Charlie,30.0,Female,user619@gmail.com,+234805698985,50000.0,16,2040-12-19,VIP,Bad
9485,1095,Alice,50.0,Female,user687@gmail.com,+234809929924,404993.47896967723,11,2040-12-20,Silver,Bad
9487,6063,Grace,30.0,Female,user3219@gmail.com,+234803234219,50000.0,12,2040-12-22,Gold,Excellent
9489,4349,Grace,30.0,Female,user3297@gmail.com,+234802801081,150000.0,16,2040-12-24,Bronze,Excellent
9490,8644,Charlie,30.0,Female,user1816@gmail.com,+234806773172,150000.0,13,2040-12-25,Platinum,Bad
9492,6247,Alice,50.0,Male,user1479@gmail.com,+234805008023,404993.47896967723,1,2040-12-27,Platinum,Excellent
9498,1110,David,22.0,Female,user3513@gmail.com,+234802035739,1000000.0,18,2041-01-02,Platinum,Good
9505,6239,Charlie,35.0,Male,user2694@gmail.com,+234802670605,30000.0,8,2041-01-09,Gold,Poor
9506,1292,Charlie,50.0,Female,user4538@gmail.com,+234806338404,1000000.0,7,2041-01-10,Bronze,Poor
9509,7393,Grace,60.0,Male,user2979@gmail.com,+234802946472,404993.47896967723,12,2041-01-13,Platinum,Excellent
9511,4466,Hannah,30.0,Female,user1342@gmail.com,+234802843434,404993.47896967723,7,2041-01-15,Platinum,Average
9512,2906,Bob,35.0,Female,user4157@gmail.com,+234808286262,100000.0,17,2041-01-16,Platinum,Poor
9515,9444,Grace,30.0,Male,user46@gmail.com,+234804467491,30000.0,0,2041-01-19,Platinum,Excellent
9525,9179,Charlie,30.0,Female,user3591@gmail.com,+234803087107,150000.0,7,2041-01-29,Platinum,Poor
9526,5359,Eve,30.0,Male,user3682@gmail.com,+234806693840,404993.47896967723,16,2041-01-30,Bronze,Good
9527,6660,Frank,35.0,Male,user3792@gmail.com,+234807503055,70000.0,17,2041-01-31,Platinum,Bad
9528,8254,Hannah,30.0,Male,user1630@gmail.com,Invalid,70000.0,2,2041-02-01,Silver,Excellent
9531,2563,Alice,30.0,Female,user517@gmail.com,+234802431345,100000.0,14,2041-02-04,VIP,Excellent
9533,1174,Frank,18.0,Female,user20@gmail.com,+234802105383,100000.0,0,2041-02-06,VIP,Bad
9536,6698,Eve,30.0,Female,user2274@gmail.com,+234803863112,100000.0,16,2041-02-09,VIP,Good
9538,7742,David,30.0,Male,user3833@gmail.com,+234803831141,404993.47896967723,12,2041-02-11,VIP,Poor
9545,6425,Frank,30.0,Female,user2580@gmail.com,+234809070547,150000.0,12,2041-02-18,Bronze,Good
9546,3514,Charlie,30.0,Male,user234@gmail.com,Invalid,100000.0,2,2041-02-19,VIP,Average
9548,1100,Charlie,40.0,Female,user2262@gmail.com,+234809430654,30000.0,3,2041-02-21,Bronze,Poor
9550,7945,Frank,18.0,Female,user2874@gmail.com,+234802515980,30000.0,13,2041-02-23,Silver,Bad
9557,2179,Frank,30.0,Male,user851@gmail.com,+234805509446,70000.0,11,2041-03-02,Silver,Good
9566,6897,Frank,35.0,Female,user685@gmail.com,+234807218697,30000.0,13,2041-03-11,VIP,Bad
9580,1043,Charlie,25.0,Male,user1269@gmail.com,+234804614765,404993.47896967723,3,2041-03-25,VIP,Excellent
9583,4439,Hannah,60.0,Male,user609@gmail.com,+234803187737,70000.0,10,2041-03-28,Silver,Poor
9585,6411,Grace,30.0,Female,user2051@gmail.com,+234805024065,30000.0,19,2041-03-30,Bronze,Bad
9586,1916,Alice,25.0,Female,user1829@gmail.com,+234809894114,100000.0,3,2041-03-31,VIP,Poor
9591,1818,Eve,30.0,Male,user1711@gmail.com,Invalid,30000.0,3,2041-04-05,Platinum,Excellent
9600,2811,Alice,18.0,Male,user3329@gmail.com,+234804778320,50000.0,1,2041-04-14,VIP,Bad
9605,7766,Charlie,60.0,Female,user1828@gmail.com,+234803320023,50000.0,16,2041-04-19,Gold,Poor
9606,1802,Alice,25.0,Male,user2643@gmail.com,+234807740556,100000.0,10,2041-04-20,VIP,Average
